name,state,state_conf
NODE_0000000,NON_GA,"[2.671502454040431e-05, 0.9999732849754596]"
hCoV-19/Wuhan/Hu-1/2019|EPI_ISL_402125|2019-12-31,NON_GA,"[0.0, 1.0]"
NODE_0005077,NON_GA,"[4.219228547384536e-36, 1.0]"
hCoV-19/Japan/FHU-CS24-0221/2020|EPI_ISL_718273|2020-02-21,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Korea/KCDC2007/2020|EPI_ISL_426169|2020-02-05,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/HB-WH3-179/2020|EPI_ISL_454941|2020-03-13,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/NA-20-05-1/2020|EPI_ISL_410531|2020-01-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/IVDC-HB-01/2019|EPI_ISL_402119|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Taiwan/4/2020|EPI_ISL_411927|2020-01-28,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/HB-WH4-204/2020|EPI_ISL_454954|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/0956/2020|EPI_ISL_501181|2020-03-04,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Malaysia/IMR_WC1097/2020|EPI_ISL_430441|2020-02-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Thailand/SI200433-NT/2020|EPI_ISL_437621|2020-01-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Hefei/2/2020|EPI_ISL_412026|2020-02-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/FHU-CS29-0221/2020|EPI_ISL_727999|2020-02-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Thailand/SI200040-NT/2020|EPI_ISL_437623|2020-01-08,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/HB-WH4-205/2020|EPI_ISL_454955|2020-03-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/PP-EIJK-11/2020|EPI_ISL_568693|2020-03-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/IME-WH05/2019|EPI_ISL_529217|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Hangzhou/HZCDC0048/2020|EPI_ISL_421233|2020-01-21,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Indonesia/JI-ITD-150Sp/2020|EPI_ISL_529962|2020-03-16,NON_GA,"[0.0, 1.0]"
