name,state,state_conf
NODE_0000000,NON_GA,"[3.8303194122519575e-05, 0.9999616968058774]"
hCoV-19/Wuhan/Hu-1/2019|EPI_ISL_402125|2019-12-31,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0005068,NON_GA,"[4.2467768534419604e-33, 1.0]"
hCoV-19/Malaysia/0784/2020|EPI_ISL_501179|2020-03-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Thailand/SI200433-NT/2020|EPI_ISL_437621|2020-01-25,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Israel/CVL-n2820/2020|EPI_ISL_649073|2020-03-08,NON_GA,"[0.0, 1.0]"
hCoV-19/Israel/ISR_JP0320/2020|EPI_ISL_419211|2020-02-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/IME-WH04/2019|EPI_ISL_529216|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/3/2020|EPI_ISL_407988|2020-02-01,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Zhejiang/WZ-02/2020|EPI_ISL_404228|2020-01-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Ireland/CO-NVRL-20134/2020|EPI_ISL_414487|2020-03-04,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/159nan/2020|EPI_ISL_477177|2020-03-21,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Chongqing/IVDC-CQ-001/2020|EPI_ISL_408481|2020-01-18,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/South_Korea/KCDC2005/2020|EPI_ISL_426166|2020-02-04,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Sichuan/SC-WCH4-286/2020|EPI_ISL_451388|2020-02-10,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Singapore/28/2020|EPI_ISL_420105|2020-03-06,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/WH03/2020|EPI_ISL_406800|2020-01-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/PG-0115/2020|EPI_ISL_479851|2020-02-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/1013/2020|EPI_ISL_574498|2020-03-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Jiangsu/IVDC-JS-001/2020|EPI_ISL_408488|2020-01-19,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Korea/KCDC12/2020|EPI_ISL_412872|2020-02-01,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Singapore/1135/2020|EPI_ISL_648043|2020-02-07,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/FHU-CS29-0221/2020|EPI_ISL_727999|2020-02-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/PG-0360/2020|EPI_ISL_684163|2020-02-18,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/IME-WH05/2019|EPI_ISL_529217|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/32/2020|EPI_ISL_420109|2020-03-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Guangdong/20SF665/2020|EPI_ISL_428469|2020-01-27,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/394/2020|EPI_ISL_469143|2020-03-09,NON_GA,"[0.0, 1.0]"
hCoV-19/Taiwan/CGMH-CGU-01/2020|EPI_ISL_411915|2020-01-25,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/HB-WH5-240/2020|EPI_ISL_454981|2020-02-04,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/South_Korea/KCDC12-NCCP43330/2020|EPI_ISL_812960|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH1-142/2020|EPI_ISL_454918|2020-03-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH3-179/2020|EPI_ISL_454941|2020-03-13,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/FHU-CS84-0228/2020|EPI_ISL_728208|2020-02-28,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/WIV04/2019|EPI_ISL_402124|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH2-160/2020|EPI_ISL_454928|2020-02-28,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Singapore/31nan/2020|EPI_ISL_507002|2020-03-14,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Taiwan/TSGH-35/2020|EPI_ISL_457726|2020-02-06,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/0956/2020|EPI_ISL_501181|2020-03-04,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/WIV06/2019|EPI_ISL_402129|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Hong_Kong/VB20026565-2/2020|EPI_ISL_412030|2020-02-01,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/HB-WH4-206/2020|EPI_ISL_454956|2020-03-27,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH4-214/2020|EPI_ISL_454963|2020-03-20,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH3-176/2020|EPI_ISL_454940|2020-02-28,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/South_Korea/KCDC2004/2020|EPI_ISL_426164|2020-02-02,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/FHU-CS24-0221/2020|EPI_ISL_718273|2020-02-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/PP-EIJK-11/2020|EPI_ISL_568693|2020-03-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/NA-20-05-1/2020|EPI_ISL_410531|2020-01-25,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Thailand/Nonthaburi_68/2020|EPI_ISL_447910|2020-01-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Thailand/Nonthaburi_59/2020|EPI_ISL_447909|2020-01-13,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/FHU-CS27-0221/2020|EPI_ISL_727998|2020-02-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/JI-ITD-150Sp/2020|EPI_ISL_529962|2020-03-16,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/34nan/2020|EPI_ISL_648062|2020-03-10,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HBCDC-HB-03/2019|EPI_ISL_412899|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/FHU-CS84-0222/2020|EPI_ISL_728155|2020-02-22,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/YO-EIJK08/2020|EPI_ISL_766032|2020-03-16,NON_GA,"[0.0, 1.0]"
hCoV-19/Lu_an/426/2020|EPI_ISL_1081291|2020-02-08,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Kazakhstan/123631/2020|EPI_ISL_1341150|2020-03-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Hefei/2/2020|EPI_ISL_412026|2020-02-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH4-204/2020|EPI_ISL_454954|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Taiwan/TSGH-31/2020|EPI_ISL_447257|2020-03-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Thailand/Phuket_247/2020|EPI_ISL_447914|2020-01-25,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/HB-WH2-167/2020|EPI_ISL_454933|2020-02-11,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Korea/KCDC2007/2020|EPI_ISL_426169|2020-02-05,NON_GA,"[0.0, 1.0]"
hCoV-19/Iceland/447/2020|EPI_ISL_424471|2020-03-20,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/1154/2020|EPI_ISL_648072|2020-03-05,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/IME-WH02/2019|EPI_ISL_529214|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Shanghai/SH0073/2020|EPI_ISL_416376|2020-02-05,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/PG-0363/2020|EPI_ISL_480033|2020-02-22,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/IMR_WC1097/2020|EPI_ISL_430441|2020-02-29,NON_GA,"[0.0, 1.0]"
hCoV-19/Thailand/SI200040-NT/2020|EPI_ISL_437623|2020-01-08,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Hangzhou/HZ91/2020|EPI_ISL_418507|2020-01-21,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Africa/R02827/2020|EPI_ISL_430297|2020-03-06,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Taiwan/4/2020|EPI_ISL_411927|2020-01-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/PG-0199/2020|EPI_ISL_684139|2020-02-27,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/Hu_DP_Kng_19-020/2020|EPI_ISL_412968|2020-02-10,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/IPBCAMS-WH-03/2019|EPI_ISL_403930|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Taiwan/TSGH-37/2020|EPI_ISL_457733|2020-02-08,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Singapore/3Clin/2020|EPI_ISL_418994|2020-01-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/HB-WHCM-101/2020|EPI_ISL_455399|2020-03-02,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Shanghai/SH0067/2020|EPI_ISL_416370|2020-02-01,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Japan/Hu_DP_Kng_19-031/2020|EPI_ISL_420889|2020-02-14,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Malaysia/IMR_WC1114/2020|EPI_ISL_455793|2020-02-29,NON_GA,"[0.0, 1.0]"
hCoV-19/United_Arab_Emirates/L4184/2020|EPI_ISL_435133|2020-03-10,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/IMR_WC1098/2020|EPI_ISL_430442|2020-02-29,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH2-166/2020|EPI_ISL_454932|2020-02-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Thailand/NIH-162/2020|EPI_ISL_434694|2020-01-22,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH2-147/2020|EPI_ISL_455371|2020-03-02,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Sichuan/SC-WCH4-301/2020|EPI_ISL_451395|2020-01-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH2-169/2020|EPI_ISL_454935|2020-02-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Beijing/Beijing-01/2020|EPI_ISL_514752|2020-01-03,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/CA-SCCPHD-UC108/2020|EPI_ISL_435587|2020-02-29,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/JI-ITD-136N/2020|EPI_ISL_529961|2020-03-12,NON_GA,"[0.0, 1.0]"
hCoV-19/England/200690245/2020|EPI_ISL_414041|2020-02-08,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Qatar/QA22/2020|EPI_ISL_427418|2020-03-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Thailand/NIH-59/2020|EPI_ISL_434693|2020-01-16,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/YO-EIJK15/2020|EPI_ISL_574605|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Hong_Kong/HKPU57-0702/2020|EPI_ISL_419227|2020-02-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Latvia/044/2020|EPI_ISL_486426|2020-03-22,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Malaysia/7618/2020|EPI_ISL_501221|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/England/200641094/2020|EPI_ISL_414040|2020-02-05,NON_GA,"[0.0, 1.0]"
hCoV-19/Yunnan/0306-466/2020|EPI_ISL_429239|2020-03-06,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Indonesia/JK-EIJK-02/2020|EPI_ISL_437190|2020-03-26,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH6-241/2020|EPI_ISL_455395|2020-03-15,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/HB-WH3-180/2020|EPI_ISL_455379|2020-03-13,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH4-207/2020|EPI_ISL_455389|2020-03-29,NON_GA,"[0.0, 1.0]"
hCoV-19/Norway/2087/2020|EPI_ISL_420151|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH5-220/2020|EPI_ISL_454965|2020-02-20,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/SA-EIJK13/2020|EPI_ISL_574604|2020-03-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/WIV07/2019|EPI_ISL_402130|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/CA-SCCPHD-UC136/2020|EPI_ISL_435615|2020-03-07,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/17nan/2020|EPI_ISL_648071|2020-02-08,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Qatar/QA13/2020|EPI_ISL_427408|2020-03-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/SA-EIJK-12/2020|EPI_ISL_568694|2020-03-27,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HBCDC-HB-01/2019|EPI_ISL_402132|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Hong_Kong/HKPU63-1402/2020|EPI_ISL_419231|2020-02-19,NON_GA,"[0.0, 1.0]"
hCoV-19/England/20092000804/2020|EPI_ISL_464182|2020-02-24,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/IVDC-HB-05/2019|EPI_ISL_402121|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/8454/2020|EPI_ISL_501223|2020-03-18,NON_GA,"[0.0, 1.0]"
hCoV-19/Qatar/QA21/2020|EPI_ISL_427417|2020-03-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/JK-EIJK-03/2020|EPI_ISL_437191|2020-03-27,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/165/2020|EPI_ISL_462283|2020-01-27,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/44/2020|EPI_ISL_428823|2020-03-08,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/298/2020|EPI_ISL_462416|2020-03-16,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH3-188/2020|EPI_ISL_455383|2020-03-03,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/210/2020|EPI_ISL_462328|2020-03-09,NON_GA,"[0.0, 1.0]"
hCoV-19/England/20094061404/2020|EPI_ISL_464185|2020-02-25,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Indonesia/JK-EIJK-2444/2020|EPI_ISL_435283|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Oman/RESP-20-3700/2020|EPI_ISL_457986|2020-03-20,NON_GA,"[0.0, 1.0]"
hCoV-19/Netherlands/Oisterwijk_1364072/2020|EPI_ISL_413580|2020-03-02,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Indonesia/KI-EIJK-05/2020|EPI_ISL_467374|2020-03-18,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p1816/2020|EPI_ISL_775917|2020-03-22,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Japan/PG-0140/2020|EPI_ISL_479863|2020-02-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/FHU-CS56-0301/2020|EPI_ISL_728153|2020-03-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Henan/fahzu0021/2020|EPI_ISL_1040042|2020-02-20,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/JT-EIJK-10/2020|EPI_ISL_568686|2020-03-26,NON_GA,"[0.0, 1.0]"
hCoV-19/Greece/213_34051/2020|EPI_ISL_437882|2020-03-14,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/England/20092000704/2020|EPI_ISL_464181|2020-02-24,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Oman/RESP-20-6560/2020|EPI_ISL_457997|2020-03-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Austria/CeMM0108/2020|EPI_ISL_437967|2020-03-13,NON_GA,"[0.0, 1.0]"
hCoV-19/France/ARA-739/2020|EPI_ISL_410486|2020-02-08,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Hangzhou/ZJU-010/2020|EPI_ISL_418990|2020-02-03,NON_GA,"[0.0, 1.0]"
hCoV-19/England/200690306/2020|EPI_ISL_414043|2020-02-07,NON_GA,"[0.0, 1.0]"
hCoV-19/Guangdong/20SF808/2020|EPI_ISL_428474|2020-01-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/SA-EIJK-06/2020|EPI_ISL_467375|2020-03-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/109/2020|EPI_ISL_443201|2020-03-05,NON_GA,"[0.0, 1.0]"
hCoV-19/Qatar/QA20/2020|EPI_ISL_427416|2020-03-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Shandong/2020C1240203/2020|EPI_ISL_962873|2020-01-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Guangdong/20SF014/2020|EPI_ISL_403934|2020-01-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH4-197/2020|EPI_ISL_454951|2020-03-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/IPBCAMS-WH-05/2020|EPI_ISL_403928|2020-01-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/WH01/2019|EPI_ISL_406798|2019-12-26,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/0125-A168/2020|EPI_ISL_493159|2020-01-25,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/IPBCAMS-WH-01/2019|EPI_ISL_402123|2019-12-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Hong_Kong/HKPU60-0802/2020|EPI_ISL_419228|2020-02-17,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/IL_1293/2020|EPI_ISL_420790|2020-03-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Guangdong/20SF616/2020|EPI_ISL_428465|2020-01-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Hong_Kong/HKU-200723-053/2020|EPI_ISL_497820|2020-03-18,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/MD-HLP-113/2020|EPI_ISL_530042|2020-02-27,NON_GA,"[0.0, 1.0]"
