name,state,state_conf
NODE_0000000,NON_GA,"[1.0068403989583214e-05, 0.9999899315960105]"
hCoV-19/Wuhan/Hu-1/2019|EPI_ISL_402125|2019-12-31,NON_GA,"[0.0, 1.0]"
NODE_0005068,NON_GA,"[2.6197309299249192e-92, 1.0]"
hCoV-19/Japan/FHU-CS24-0221/2020|EPI_ISL_718273|2020-02-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/NA-20-05-1/2020|EPI_ISL_410531|2020-01-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/159nan/2020|EPI_ISL_477177|2020-03-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH4-204/2020|EPI_ISL_454954|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HBCDC-HB-03/2019|EPI_ISL_412899|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Thailand/Nonthaburi_68/2020|EPI_ISL_447910|2020-01-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Ireland/CO-NVRL-20134/2020|EPI_ISL_414487|2020-03-04,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/IME-WH02/2019|EPI_ISL_529214|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/31nan/2020|EPI_ISL_507002|2020-03-14,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/0956/2020|EPI_ISL_501181|2020-03-04,NON_GA,"[0.0, 1.0]"
hCoV-19/Israel/CVL-n2820/2020|EPI_ISL_649073|2020-03-08,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Africa/R02827/2020|EPI_ISL_430297|2020-03-06,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Taiwan/TSGH-35/2020|EPI_ISL_457726|2020-02-06,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH3-179/2020|EPI_ISL_454941|2020-03-13,NON_GA,"[0.0, 1.0]"
hCoV-19/Thailand/SI200040-NT/2020|EPI_ISL_437623|2020-01-08,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Thailand/Nonthaburi_59/2020|EPI_ISL_447909|2020-01-13,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/3/2020|EPI_ISL_407988|2020-02-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH1-142/2020|EPI_ISL_454918|2020-03-01,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Korea/KCDC2004/2020|EPI_ISL_426164|2020-02-02,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Indonesia/JI-ITD-150Sp/2020|EPI_ISL_529962|2020-03-16,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/28/2020|EPI_ISL_420105|2020-03-06,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Sichuan/SC-WCH4-286/2020|EPI_ISL_451388|2020-02-10,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/WIV04/2019|EPI_ISL_402124|2019-12-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/394/2020|EPI_ISL_469143|2020-03-09,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Guangdong/20SF665/2020|EPI_ISL_428469|2020-01-27,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/HB-WH5-240/2020|EPI_ISL_454981|2020-02-04,NON_GA,"[0.0, 1.0]"
hCoV-19/Taiwan/CGMH-CGU-01/2020|EPI_ISL_411915|2020-01-25,NON_GA,"[0.0, 1.0]"
