name,state,state_conf
NODE_0000000,NON_GA,"[4.896114106575281e-05, 0.9999510388589342]"
hCoV-19/Wuhan/Hu-1/2019|EPI_ISL_402125|2019-12-31,NON_GA,"[0.0, 1.0]"
NODE_0005077,NON_GA,"[1.8140091871831725e-25, 1.0]"
hCoV-19/Zhejiang/WZ-02/2020|EPI_ISL_404228|2020-01-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH4-204/2020|EPI_ISL_454954|2020-03-17,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Hangzhou/HZ162/2020|EPI_ISL_418508|2020-01-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Kazakhstan/123631/2020|EPI_ISL_1341150|2020-03-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Ireland/CO-NVRL-20134/2020|EPI_ISL_414487|2020-03-04,NON_GA,"[0.0, 1.0]"
hCoV-19/Taiwan/4/2020|EPI_ISL_411927|2020-01-28,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Sichuan/SC-WCH4-286/2020|EPI_ISL_451388|2020-02-10,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/IME-WH02/2019|EPI_ISL_529214|2019-12-30,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Taiwan/TSGH-35/2020|EPI_ISL_457726|2020-02-06,NON_GA,"[0.0, 1.0]"
hCoV-19/Hong_Kong/VB20026565-2/2020|EPI_ISL_412030|2020-02-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/0956/2020|EPI_ISL_501181|2020-03-04,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/PG-0360/2020|EPI_ISL_684163|2020-02-18,NON_GA,"[0.0, 1.0]"
hCoV-19/Jiangsu/IVDC-JS-001/2020|EPI_ISL_408488|2020-01-19,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/PP-EIJK-11/2020|EPI_ISL_568693|2020-03-28,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Thailand/SI200433-NT/2020|EPI_ISL_437621|2020-01-25,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Japan/FHU-CS56-0221/2020|EPI_ISL_728000|2020-02-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/WHU02/2020|EPI_ISL_406717|2020-01-02,NON_GA,"[0.0, 1.0]"
hCoV-19/Sichuan/SC-WCH4-285/2020|EPI_ISL_451387|2020-01-27,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Singapore/1013/2020|EPI_ISL_574498|2020-03-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Lu_an/570/2020|EPI_ISL_1081324|2020-02-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/IMR_WC1097/2020|EPI_ISL_430441|2020-02-29,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/28/2020|EPI_ISL_420105|2020-03-06,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Korea/KCDC12-NCCP43330/2020|EPI_ISL_812960|2020-03-17,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Singapore/1154/2020|EPI_ISL_648072|2020-03-05,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/IVDC-HB-01/2019|EPI_ISL_402119|2019-12-30,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Beijing/DT-BJ01/2020|EPI_ISL_452358|2020-02-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Hangzhou/HZCDC0048/2020|EPI_ISL_421233|2020-01-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH4-206/2020|EPI_ISL_454956|2020-03-27,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/HB-WH3-179/2020|EPI_ISL_454941|2020-03-13,NON_GA,"[0.0, 1.0]"
hCoV-19/Japan/Hu_DP_Kng_19-020/2020|EPI_ISL_412968|2020-02-10,NON_GA,"[0.0, 1.0]"
hCoV-19/Lu_an/678/2020|EPI_ISL_1081326|2020-02-14,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/WH03/2020|EPI_ISL_406800|2020-01-01,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Thailand/Phuket_247/2020|EPI_ISL_447914|2020-01-25,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Chongqing/IVDC-CQ-001/2020|EPI_ISL_408481|2020-01-18,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Japan/FHU-CS24-0221/2020|EPI_ISL_718273|2020-02-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/WIV06/2019|EPI_ISL_402129|2019-12-30,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Israel/ISR_JP0320/2020|EPI_ISL_419211|2020-02-23,NON_GA,"[0.0, 1.0]"
