Shanghai/SH0032/2020	EPI_ISL_416341
Shanghai/SH0079/2020	EPI_ISL_416381
Shanghai/SH0128/2020	EPI_ISL_416409
Sichuan/IVDC-SC-001/2020	EPI_ISL_408484
SouthKorea/KCDC2012/2020	EPI_ISL_426182
SouthKorea/KCDC2013/2020	EPI_ISL_426183
SouthKorea/KCDC2014/2020	EPI_ISL_426187
SouthKorea/KCDC2047/2020	EPI_ISL_471453
SouthKorea/KCDC2065/2020	EPI_ISL_497966
Vietnam/38142/2020	EPI_ISL_416427
Vietnam/CM99/2020	EPI_ISL_416429
Wuhan/HB-WH5-231/2020	EPI_ISL_454974
